Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Dominican Republic,DOM,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,73.61963,67.05107,68.39237,58.22723,62.24847,62.52733,64.15251,53.55201,59.22892,61.81997,62.25726,74.21417,75.94348,77.86361,79.21964,82.01302,83.46865,84.86621,85.22421,85.28383,82.89272,81.30297,79.1548,75.75404,76.45088,80.28393,85.3343,85.4281,87.90782,90.66215,92.05057,86.31767,90.08208,93.51245,91.17507,95.00597,94.65994,95.27362,95.59489,95.27746,94.77853,94.63873,95.23714,85.12262,73.50903,63.61205,54.14947,56.42132,57.81174,60.65397,61.96223,63.0486,63.69603,65.53043,65.94669,67.2932,67.38007,67.74879,68.19598,69.61589,70.10981,71.36324
Dominican Republic,DOM,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5234014,2.2809759,1.9436375,1.7247254,1.3332375,1.3569212,1.3889928,1.3357313,1.4694171,1.4177228,1.4217913,1.4480291,1.4547113,1.4491323,1.4632331,1.4966194,1.5552322,1.8401503,1.9977626,..,..
Dominican Republic,DOM,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3080615,0.4518023,0.4573883,0.5179224,1.403649,0.8163227,0.5005963,0.4075748,0.3830287,0.2982951,0.3081662,0.3141245,0.3233107,0.3555127,0.4254693,0.2006299,0.1616497,0.1561703,0.0871334,..
Dominican Republic,DOM,Liquid liabilities to GDP (%),GFDD.DI.05,19.19989,19.32425,16.98823,16.74107,14.37208,22.04256,16.81472,15.63201,18.87684,19.21008,19.45675,21.85359,23.17349,25.55314,29.03305,28.56996,26.92016,27.3565,27.30441,26.82422,24.41646,24.22427,24.84336,26.02781,25.67716,22.9652,32.53607,30.03138,29.52877,29.95183,29.06517,19.22019,20.77252,22.03988,21.73723,21.87983,23.3263,24.29364,25.16312,27.8847,29.02597,21.38533,21.97244,28.13648,17.91097,19.14772,18.70136,19.62274,17.94432,19.74044,20.43904,20.96348,21.26064,22.06056,20.95209,21.65046,21.86575,21.99613,21.4599,23.08625,30.22039,28.93645
East Asia & Pacific (IDA total),DEA,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA total),DEA,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.7355,..,..,46.21243,..,..,50.86777,..,..,..,64.17671
Ecuador,ECU,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,339.56824,355.62301,363.19739,421.18854,390.32089,519.6492,605.82483,590.14013,619.75521,717.15858,744.50685,761.7363,799.8859,813.78308,944.31225,..,..
Ecuador,ECU,Bank deposits to GDP (%),GFDD.OI.02,4.652707,4.383803,5.209659,5.011812,4.539907,4.358934,5.610044,6.516684,8.17763,7.728548,7.080065,8.97054,9.312725,9.928301,8.543691,8.26103,9.373577,9.227514,9.385415,9.090247,9.288845,8.556025,8.45675,8.049458,9.937941,9.646767,8.829408,9.147953,7.349971,6.55005,10.25698,10.15952,10.36085,14.18878,17.10643,17.90402,19.85168,19.52013,16.63421,9.442411,18.72971,18.96309,16.47235,17.21797,20.10627,20.90224,20.89988,22.48377,22.81047,24.7516,26.69303,27.34638,28.48008,29.89789,30.82629,28.00867,32.85527,34.36172,35.01731,37.85196,46.1083,48.32725
Ecuador,ECU,Central bank assets to GDP (%),GFDD.DI.06,5.151626,4.573952,5.055895,4.539575,3.502886,3.557002,4.105329,3.599267,4.866868,6.394825,6.430602,7.152312,7.37092,6.563579,5.90052,5.570777,4.095706,3.362653,3.369365,3.578958,3.393509,3.860312,3.055918,9.809225,9.574096,10.06368,7.211186,6.490603,11.85662,7.546163,5.01475,4.501606,3.790558,20.81073,17.81072,0.822235,0.691561,0.4836094,1.149108,7.542735,7.798248,5.238089,4.069507,3.887966,3.606504,3.146788,2.543201,2.376089,0.0904106,0.299816,0.2724788,0.234893,0.2219651,0.1921997,0.9944262,1.431086,4.415837,2.994714,2.906514,2.792604,4.197207,5.818173
Ecuador,ECU,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.18711,..,..,5.654297,..,..,8.662441,..,..,..,14.80391
Ecuador,ECU,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0186827,0.0102113,0.0071396,0.0041839,0.0026337,0.1485574,0.2019076,0.0234235,0.0279658,0.0041865,0.376651,0.2103436,0.1335559,0.312251,0.3039608,0.5630835,0.9206977,1.435646,3.249849,2.482828,2.178223,2.321287,1.848527,1.117539,0.7899614,0.6907737,0.4661335,0.344026,0.2619707,0.2576948,0.267341,0.5209351,1.04634,1.164043,1.462325,0.9803971,1.60478,1.612355,1.184861,1.469632,1.39181,..
Ecuador,ECU,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..,..
Ecuador,ECU,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,67.89588,69.2254,68.85431,68.20994,72.00681,70.68847,67.87034,72.97138,69.73891,61.22617,58.60582,59.71817,58.70545,62.22107,61.1524,65.22715,73.52039,77.73238,79.07551,78.14056,78.59293,76.69545,81.93613,62.66463,65.55604,61.85515,67.80831,68.81507,45.59449,53.53086,64.71887,67.12502,72.22597,42.61996,53.82489,96.48817,97.08765,98.12612,95.62185,76.75588,78.33657,83.37893,83.0135,82.04195,84.39733,86.96575,89.45029,90.38808,99.60452,98.68084,98.91117,99.09776,99.18845,99.30981,96.63847,95.16816,87.29526,91.87886,92.74413,93.67745,91.64909,89.53883
Ecuador,ECU,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.46376494,0.43607012,0.44616724,0.43566055,0.43109229,0.46726208,1.0539705,1.152277,1.2198484,1.3181559,1.5416741,1.7291979,1.8218292,2.0316368,2.3220868,2.2038267,2.0065356,1.9939226,..,..
Ecuador,ECU,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.500673,2.281832,2.543539,2.79264,3.845822,3.755336,2.750309,2.960273,3.697304,3.183879,2.712966,3.457211,3.716485,3.177361,2.753635,2.460934,2.403841,2.735026,4.025596,..
Ecuador,ECU,Liquid liabilities to GDP (%),GFDD.DI.05,8.717541,8.397678,10.02392,8.683079,8.104464,7.798348,9.24748,10.17015,12.55975,11.7859,11.34299,13.68412,14.69436,15.91397,13.93852,12.93884,15.18838,15.15994,14.81883,15.68513,16.18136,14.80817,15.20745,14.32288,17.40329,14.78807,13.2601,13.80263,11.70655,10.15943,13.92098,13.23601,12.97917,18.19934,21.11283,20.95181,22.81495,22.29257,18.76309,13.14566,20.7137,20.4327,17.00855,17.6555,20.3533,21.49288,21.53669,23.44903,23.58575,25.1528,27.41668,28.37453,29.60847,30.92267,32.18516,29.47552,34.98362,37.05909,37.62827,40.76303,48.81113,51.40978
"Egypt, Arab Rep.",EGY,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.719981,..,..,13.65175,..,..,32.07136,..,..,..,26.09891
"Egypt, Arab Rep.",EGY,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,351.8498,364.37335,370.83563,355.85316,366.59243,379.76392,382.18541,391.93706,411.86842,479.85232,..
"Egypt, Arab Rep.",EGY,Bank deposits to GDP (%),GFDD.OI.02,16.69852,18.12548,17.44174,18.66167,19.21579,17.03872,14.64819,14.89114,15.9361,15.35934,15.24522,14.02634,15.71506,18.52987,22.09826,21.35303,23.70022,27.26057,29.42436,31.82104,37.00026,48.83569,55.01524,56.30366,61.5244,63.13197,72.01947,62.96319,65.27175,63.60198,66.45531,70.84012,68.88178,68.74075,68.32822,64.54861,63.75795,62.81852,60.17542,60.35831,61.56714,66.6999,71.05004,78.56944,80.25642,80.16269,79.79333,79.11732,71.93548,67.49898,65.44672,59.8116,57.45149,61.09643,62.41075,65.48553,84.04134,80.54346,71.8155,67.70634,73.75814,80.75649
"Egypt, Arab Rep.",EGY,Central bank assets to GDP (%),GFDD.DI.06,20.11879,15.88295,15.31654,18.91151,21.10467,19.06044,16.06339,15.16494,15.85538,15.1706,15.29011,15.84629,16.86287,20.16961,20.64969,25.34709,22.60632,21.75492,40.6021,47.19637,41.3506,48.62875,50.25466,49.7658,50.16992,47.94077,48.43133,39.8941,38.82456,43.28885,52.41043,48.99496,39.5295,32.49338,28.13852,24.43538,19.86419,16.71947,20.52525,23.64505,27.09472,31.21247,33.31508,40.85696,49.16336,34.8408,30.70402,26.80205,16.87406,16.14828,13.90848,16.21794,17.78417,22.52435,26.1901,29.10321,29.61417,22.04861,18.03821,15.49317,13.09362,12.87901
"Egypt, Arab Rep.",EGY,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.392872,..,..,1.880884,..,..,3.334818,..,..,..,2.796316
"Egypt, Arab Rep.",EGY,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.15719,28.52528,26.88169,26.00848,31.09851,32.79501,35.9109,30.24912,31.48559,29.68868,29.46496,39.26727,44.17337,42.71117,39.34361,34.99363,35.25932,34.43376,28.47352,25.49896,23.88561,25.73223,30.80068,31.36198,31.32539,31.29268,26.93805,24.37077,29.81947,34.19884,32.50519,36.19987,37.58177,40.70128,44.53928,50.00402,70.65548,61.39112,57.37053,50.25787,62.42291,..
"Egypt, Arab Rep.",EGY,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,9.82E-06,0.0001032,0.0001504,0.0003097,0.0006327,0.0005576,..,..
"Egypt, Arab Rep.",EGY,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,50.3705,60.89965,61.95887,59.6664,58.91803,59.695,61.07012,63.64477,63.59916,63.91939,64.58582,64.56751,62.7977,58.30776,60.60516,59.81894,63.66444,64.09773,50.02824,44.31474,52.857,51.69854,51.27687,51.2769,54.19159,56.57919,59.0915,59.13486,60.00196,55.95113,50.59142,55.25013,62.31093,66.68572,70.07172,73.01756,77.89656,81.45995,77.99483,76.01926,73.01057,71.41367,71.30371,66.91157,62.72284,69.64931,70.62376,71.62595,80.69238,80.9286,82.13814,80.23346,78.5097,74.81851,72.8138,72.394,77.9664,80.30665,82.13274,82.74233,87.21756,88.62189
"Egypt, Arab Rep.",EGY,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.9205972,3.8529371,3.8647664,3.8618375,3.8816388,3.647848,3.552702,3.4307073,3.1847174,3.5455421,3.0113665,2.9071247,2.7870988,2.5686989,2.564986,2.5816432,2.449084,2.4292148,2.4783862,2.2400505,1.9165367,..,..
"Egypt, Arab Rep.",EGY,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.223751,1.277423,1.366434,1.209712,0.5978888,1.596051,3.868637,1.058641,0.9461438,0.8237816,0.6130273,0.230936,0.2210517,0.2474693,0.2295085,0.1919978,0.1872959,..
"Egypt, Arab Rep.",EGY,Liquid liabilities to GDP (%),GFDD.DI.05,33.11032,34.58983,33.4358,37.41025,40.68868,36.65477,30.55386,30.68286,31.48221,30.5322,30.44128,28.99651,31.65455,37.64792,42.07629,40.75055,43.41755,47.52673,50.6443,52.01144,62.93901,75.23084,83.39209,83.66228,88.43041,89.72409,98.01628,82.8764,84.21776,79.36951,81.65289,84.21188,80.40066,80.62893,80.49052,75.88123,74.79156,73.89329,73.25493,72.32047,72.98486,78.3455,83.53657,91.94585,91.90211,92.34166,92.58072,91.46205,84.04636,79.05772,76.7679,72.05968,69.69367,74.59094,75.42253,77.96799,98.11987,92.29539,81.77491,77.23492,84.21943,91.82542
El Salvador,SLV,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.76462,..,..,34.63472,..,..,29.33575,..,..,..,30.70942
El Salvador,SLV,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,782.84189,424.30845,655.82046,622.383,618.68781,968.00531,1028.2366,1058.0124,771.67831,790.1211,762.13136,746.20843,..
El Salvador,SLV,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,14.84756,15.53662,14.95431,15.38781,16.23556,16.13812,17.19522,19.78603,20.9346,20.97342,23.28089,23.46591,21.27969,22.17266,19.53702,20.45227,24.32678,25.99797,29.20874,32.81441,40.73815,26.55752,26.40141,28.62087,28.89794,22.30562,24.43912,26.61152,31.72869,40.24148,39.42574,43.17908,45.28629,46.24721,47.87632,47.34811,49.61174,47.93426,46.38006,46.20869,44.94587,46.00048,50.79533,48.06897,52.14613,52.27635,47.16739,45.68819,45.86017,44.51315,45.71971,45.77403,49.11341,49.95323,53.89667,64.81977,57.60323
El Salvador,SLV,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,3.599781,4.223685,4.224954,5.282443,6.56032,5.624404,6.77031,7.261735,6.116812,9.157682,10.09108,9.035168,9.056036,9.043338,12.10888,22.78481,31.04655,23.40676,21.97044,26.33652,26.95212,13.3347,13.56831,13.77032,17.44425,13.37914,14.96433,12.92768,11.80429,9.413107,7.952079,6.938208,6.366583,5.631029,5.65422,5.814,6.476049,6.40356,6.113905,5.943375,5.558069,5.08001,4.774323,4.841515,4.750983,4.517046,4.106025,3.89179,3.7825,3.678067,3.539711,3.427425,3.317402,3.207724,3.101575,3.384754,2.898137
El Salvador,SLV,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.325394,..,..,7.996224,..,..,5.656265,..,..,..,3.644393
El Salvador,SLV,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3757177,1.794367,1.498004,1.949607,2.509228,3.251264,2.29766,2.525489,2.184311,3.005799,1.471635,1.826625,1.434283,1.742293,2.048349,1.759725,1.777567,1.428182,0.8517967,1.248981,3.095659,4.982092,3.412924,3.713057,4.482401,3.914075,2.654121,3.000758,2.608991,3.874863,3.407336,3.371002,3.588126,3.085824,2.442749,4.352713,3.974011,3.250708,3.827833,4.38544,8.919997,..
El Salvador,SLV,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..,..
El Salvador,SLV,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,84.68623,82.68533,82.25209,78.48083,75.81672,78.45055,76.33134,75.99204,80.62731,74.14358,70.68314,72.42979,71.84273,73.57048,67.9128,51.45633,47.33385,57.45514,60.92796,57.67678,62.43545,67.90018,68.41535,69.23011,65.46869,57.77352,56.98494,62.43888,67.1265,78.64441,83.02976,85.65131,87.68292,89.26587,89.76514,90.18148,88.54494,88.2576,89.20467,89.71687,90.50436,91.11142,91.82865,91.56583,91.76393,91.75433,92.1404,92.46375,92.89809,93.10545,93.63903,93.8947,94.11417,94.47746,94.81264,95.21053,95.55676
El Salvador,SLV,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5189135,2.6221481,2.5465385,2.6212403,2.382205,2.6052846,2.8921733,3.2212419,3.3896378,3.0985947,3.1021617,3.293876,3.430728,3.5865512,3.3777965,3.4243179,3.4306856,3.4649658,3.9420035,..
El Salvador,SLV,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0186248,0.0933347,1.096924,2.65086,4.524123,5.911273,4.610394,3.843233,4.029359,2.703498,0.6449522,1.276782,0.6574052,0.5803022,0.4664987,3.569898,3.421468,2.79966,2.802614,2.706675,3.199654,5.753482,..
El Salvador,SLV,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,19.98587,20.59213,20.03196,20.18262,21.41643,21.02425,22.19641,25.5468,26.55666,26.80289,28.71876,30.41507,27.24426,28.66226,28.24405,28.68784,32.98208,35.60496,38.26318,42.40454,52.75383,33.09044,33.369,35.36617,38.40982,28.75414,31.34811,32.72213,38.00705,46.43381,44.74296,47.38897,49.13377,50.04366,52.77175,51.31958,51.78255,50.25628,48.68801,48.39768,46.72637,47.26361,52.13707,49.29904,51.1842,51.24882,46.24878,45.17608,45.1482,43.82914,45.17957,45.33421,48.55053,49.22879,53.00062,63.38292,56.48178
Equatorial Guinea,GNQ,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,172.31543,189.45031,200.36327,270.87636,280.0707,292.76219,307.39752,294.94305,..
Equatorial Guinea,GNQ,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3763,11.56448,9.791883,12.14932,10.98461,9.470563,7.073145,7.648106,5.269487,7.130794,6.750852,6.732426,4.435681,6.884242,6.041236,4.392487,4.322588,5.743925,8.2628,6.924821,5.105043,4.732649,5.877133,5.592354,7.993185,10.72535,8.669295,10.38322,11.62827,9.400925,12.51694,11.56839,10.23848,9.932877,9.662605,..,..
Equatorial Guinea,GNQ,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.83839,24.70011,20.13421,20.23105,15.08297,10.10676,29.62219,27.24375,31.61692,31.87506,24.60247,14.57319,6.143023,6.416452,5.464909,1.912112,0.3642148,0.1981293,0.0996444,0.0339035,0.00616,..,..,0.0051107,0.0093152,0.0113475,0.0128385,0.0171384,0.0228403,3.462766,6.670442,9.325769,8.648127,8.417307,9.501668,..,..
Equatorial Guinea,GNQ,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.265359,3.257947,3.909459,3.018122,7.213315,1.070486,1.431548,1.144642,1.036827,0.7895249,0.6384612,0.1087169,0.229568,0.0572602,0.3892823,0.1347457,0.2084971,0.1150898,0.1644437,0.1674105,0.2787732,0.3350517,0.3267597,0.3141401,0.1227942,0.1271802,0.1672397,0.3015232,0.5070583,0.4959247,0.5962554,1.184646,..,..
Equatorial Guinea,GNQ,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
